ProductId,ProductCategory,ChannelId,Amount,Value,TransactionStartTime,PricingStrategy,FraudResult
ProductId_15,financial_services,ChannelId_3,100000.0,100000,2018-11-20T12:06:45Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-20T12:19:25Z,2,0
ProductId_3,airtime,ChannelId_3,25000.0,25000,2018-11-20T12:20:03Z,4,0
ProductId_6,financial_services,ChannelId_2,-1250.0,1250,2018-11-20T12:20:44Z,2,0
ProductId_15,financial_services,ChannelId_3,770000.0,770000,2018-11-20T12:27:15Z,0,1
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-20T12:28:31Z,0,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T12:29:28Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-20T12:31:20Z,0,0
ProductId_3,airtime,ChannelId_3,600.0,600,2018-11-20T12:38:07Z,4,0
ProductId_3,airtime,ChannelId_3,600.0,600,2018-11-20T12:39:28Z,4,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T12:50:58Z,2,0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-20T12:55:17Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T13:01:04Z,1,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-20T13:02:04Z,2,0
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-20T13:02:06Z,4,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T13:03:50Z,4,0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2018-11-20T13:03:59Z,4,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-20T13:04:26Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-20T13:18:04Z,4,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-20T13:18:25Z,2,0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-20T13:19:56Z,2,0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-20T13:20:17Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T13:25:43Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T13:26:43Z,2,0
ProductId_24,movies,ChannelId_3,5000.0,7000,2018-11-20T13:28:25Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T13:42:48Z,4,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T13:43:32Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T13:43:47Z,2,0
ProductId_15,financial_services,ChannelId_3,8000.0,8000,2018-11-20T13:46:22Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-20T13:50:55Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-20T13:51:12Z,2,0
ProductId_15,financial_services,ChannelId_3,800.0,800,2018-11-20T13:54:03Z,2,0
ProductId_15,financial_services,ChannelId_3,700.0,700,2018-11-20T13:55:11Z,2,0
ProductId_15,financial_services,ChannelId_3,4600.0,4600,2018-11-20T13:55:34Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T13:57:28Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-20T13:57:47Z,2,0
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-20T13:58:47Z,2,0
ProductId_4,airtime,ChannelId_3,5000.0,5000,2018-11-20T13:58:59Z,2,0
ProductId_6,financial_services,ChannelId_2,-230.0,230,2018-11-20T13:59:18Z,2,0
ProductId_6,financial_services,ChannelId_2,-47.5,48,2018-11-20T13:59:21Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T14:01:42Z,2,0
ProductId_4,airtime,ChannelId_3,500.0,500,2018-11-20T14:02:08Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-20T14:03:41Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T14:03:55Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-20T14:03:56Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T14:15:11Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T14:15:50Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T14:23:34Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T14:24:11Z,2,0
ProductId_10,airtime,ChannelId_3,5000.0,5000,2018-11-20T14:24:24Z,2,0
ProductId_15,financial_services,ChannelId_3,52000.0,52000,2018-11-20T14:24:37Z,2,0
ProductId_1,airtime,ChannelId_3,500.0,500,2018-11-20T14:24:38Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T14:25:00Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T14:25:02Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-20T14:25:02Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T14:25:44Z,2,0
ProductId_13,utility_bill,ChannelId_3,50000.0,53500,2018-11-20T14:28:04Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-20T14:30:05Z,2,0
ProductId_13,utility_bill,ChannelId_3,50000.0,53500,2018-11-20T14:32:19Z,2,0
ProductId_6,financial_services,ChannelId_2,-1629.0,1629,2018-11-20T14:32:51Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T14:34:21Z,2,0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-20T14:35:08Z,2,0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-20T14:36:22Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-20T14:37:02Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T14:43:43Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T14:46:04Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T14:46:37Z,2,0
ProductId_10,airtime,ChannelId_5,-2000.0,2000,2018-11-20T14:49:09Z,4,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T14:56:31Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T14:57:13Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T14:57:20Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T14:57:56Z,2,0
ProductId_15,financial_services,ChannelId_3,1080.0,1080,2018-11-20T14:58:22Z,2,0
ProductId_19,tv,ChannelId_3,3500.0,3500,2018-11-20T15:05:42Z,2,0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-20T15:05:58Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T15:06:15Z,4,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T15:08:39Z,4,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T15:09:16Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T15:18:05Z,4,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T15:18:46Z,2,0
ProductId_1,airtime,ChannelId_3,500.0,500,2018-11-20T15:20:28Z,4,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T15:21:23Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T15:28:55Z,2,0
ProductId_3,airtime,ChannelId_5,-1000.0,1000,2018-11-20T15:32:09Z,4,0
ProductId_14,financial_services,ChannelId_3,500.0,500,2018-11-20T15:33:26Z,2,0
ProductId_4,airtime,ChannelId_3,5000.0,5000,2018-11-20T15:34:53Z,4,0
ProductId_19,tv,ChannelId_3,11000.0,11000,2018-11-20T15:34:57Z,2,0
ProductId_6,financial_services,ChannelId_2,-220.0,220,2018-11-20T15:36:23Z,2,0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2018-11-20T15:36:56Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-20T15:36:59Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T15:42:58Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T15:43:34Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T15:46:30Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-20T15:46:47Z,2,0
ProductId_15,financial_services,ChannelId_3,4000.0,4000,2018-11-20T15:50:31Z,2,0
ProductId_21,utility_bill,ChannelId_3,5000.0,5750,2018-11-20T15:52:49Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T05:36:23Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T05:44:09Z,1,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T05:44:55Z,2,0
ProductId_10,airtime,ChannelId_3,1500.0,1500,2018-11-22T05:48:59Z,1,0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-22T05:49:26Z,2,0
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-22T05:50:24Z,2,0
ProductId_10,airtime,ChannelId_3,1500.0,1500,2018-11-22T05:50:41Z,1,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T05:50:41Z,2,0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-22T05:51:01Z,2,0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-22T05:54:25Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T05:56:42Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T05:57:20Z,2,0
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22T05:58:04Z,2,0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2018-11-22T05:58:51Z,2,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-22T05:59:27Z,2,0
ProductId_15,financial_services,ChannelId_3,20000.0,20000,2018-11-22T06:07:28Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T06:08:05Z,2,0
ProductId_4,airtime,ChannelId_5,-2000.0,2000,2018-11-22T06:13:27Z,4,0
ProductId_3,airtime,ChannelId_3,10000.0,10000,2018-11-22T06:14:40Z,4,0
ProductId_10,airtime,ChannelId_3,740.0,740,2018-11-22T06:20:09Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T06:20:14Z,2,0
ProductId_6,financial_services,ChannelId_2,-14.8,15,2018-11-22T06:20:29Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T06:23:42Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T06:23:43Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T06:24:25Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T06:32:28Z,2,0
ProductId_19,tv,ChannelId_3,3500.0,3500,2018-11-22T06:32:59Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T06:33:13Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T06:33:57Z,2,0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-22T06:34:01Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22T06:34:07Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T06:34:21Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22T06:34:27Z,2,0
ProductId_19,tv,ChannelId_3,3500.0,3500,2018-11-22T06:38:20Z,2,0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-22T06:38:45Z,2,0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2018-11-22T06:40:39Z,2,0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-22T06:44:56Z,4,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22T06:45:45Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T06:47:39Z,2,0
ProductId_3,airtime,ChannelId_3,20000.0,20000,2018-11-22T06:47:59Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T06:48:31Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22T06:49:10Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T06:51:16Z,2,0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-22T06:51:16Z,2,0
ProductId_10,airtime,ChannelId_3,5000.0,5000,2018-11-22T06:51:58Z,4,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22T06:53:45Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T06:56:59Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T06:58:30Z,2,0
ProductId_10,airtime,ChannelId_3,1500.0,1500,2018-11-22T07:00:49Z,2,0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-22T07:01:15Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22T07:02:51Z,1,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22T07:03:40Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T07:05:43Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T07:06:21Z,2,0
ProductId_3,airtime,ChannelId_2,-1000.0,1000,2018-11-22T07:07:46Z,4,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T07:09:54Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T07:10:35Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T07:13:35Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T07:14:28Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T07:27:36Z,4,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T07:29:52Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22T07:29:54Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T07:31:16Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T07:31:55Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T07:34:31Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T07:35:12Z,2,0
ProductId_15,financial_services,ChannelId_3,4999.0,4999,2018-11-22T07:35:45Z,2,0
ProductId_15,financial_services,ChannelId_3,4999.0,4999,2018-11-22T07:37:59Z,2,0
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-22T07:40:08Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T07:40:13Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-22T07:41:22Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T07:45:30Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T07:46:09Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22T07:47:47Z,2,0
ProductId_10,airtime,ChannelId_3,5000.0,5000,2018-11-22T07:53:05Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22T07:53:23Z,2,0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2018-11-22T07:57:12Z,4,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-22T07:57:54Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T07:58:30Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T07:59:08Z,2,0
ProductId_20,ticket,ChannelId_3,25000.0,25000,2018-11-22T08:02:46Z,4,0
ProductId_20,ticket,ChannelId_3,20000.0,20000,2018-11-22T08:08:01Z,4,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T08:08:04Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T08:09:49Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T08:15:32Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T08:16:19Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22T08:18:00Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-22T08:20:52Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-22T08:21:14Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22T08:21:15Z,2,0
ProductId_4,airtime,ChannelId_3,500.0,500,2018-11-22T08:24:36Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T08:25:06Z,2,0
ProductId_15,financial_services,ChannelId_3,2000.0,2000,2018-11-22T08:25:59Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T08:27:50Z,2,0
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-22T08:28:13Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T08:28:30Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T08:28:44Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T08:32:28Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T08:33:11Z,2,0
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-22T08:36:15Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T08:36:32Z,2,0
ProductId_24,movies,ChannelId_1,5000.0,7000,2018-11-22T08:36:32Z,2,0
ProductId_10,airtime,ChannelId_3,1200.0,1200,2018-11-22T08:40:33Z,2,0
ProductId_6,financial_services,ChannelId_2,-24.0,24,2018-11-22T08:40:55Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T08:45:07Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T08:46:02Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T08:49:22Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T08:49:59Z,2,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:52:05Z,1,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:53:27Z,1,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:53:28Z,1,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:53:29Z,1,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:53:29Z,1,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:53:31Z,1,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:53:31Z,1,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:53:36Z,1,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:53:37Z,1,0
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22T08:53:37Z,1,0
ProductId_6,financial_services,ChannelId_2,-644.0,644,2018-11-22T08:55:55Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T08:58:58Z,2,0
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-22T08:59:17Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T08:59:33Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T08:59:39Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T09:14:11Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T09:14:50Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T09:16:04Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-22T09:16:06Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22T09:16:37Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T09:17:10Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T09:17:43Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T09:18:06Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T09:22:44Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T09:23:33Z,2,0
ProductId_15,financial_services,ChannelId_3,2500.0,2500,2018-11-22T09:25:36Z,2,0
ProductId_2,data_bundles,ChannelId_3,500.0,500,2018-11-22T09:45:04Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T10:04:23Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T10:05:54Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T10:06:32Z,2,0
ProductId_1,airtime,ChannelId_3,2000.0,2000,2018-11-22T10:10:02Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22T10:10:20Z,2,0
ProductId_24,movies,ChannelId_3,10000.0,14000,2018-11-22T10:19:47Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22T10:26:56Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22T10:27:12Z,2,0
ProductId_10,airtime,ChannelId_3,20000.0,20000,2018-11-22T10:28:58Z,4,0
ProductId_6,financial_services,ChannelId_2,-400.0,400,2018-11-22T10:29:31Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T10:32:34Z,2,0
ProductId_3,airtime,ChannelId_3,10000.0,10000,2018-11-22T10:33:19Z,4,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T10:33:40Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T10:34:24Z,2,0
ProductId_3,airtime,ChannelId_3,10000.0,10000,2018-11-22T10:37:29Z,2,0
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22T10:44:07Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T10:44:17Z,4,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T10:45:00Z,2,0
ProductId_10,airtime,ChannelId_3,5000.0,5000,2018-11-22T10:50:07Z,4,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T10:50:28Z,4,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22T10:50:36Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T10:51:09Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22T10:55:13Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22T10:55:32Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22T10:57:01Z,2,0
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22T10:57:35Z,2,0
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22T10:58:17Z,2,0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-22T10:59:27Z,2,0
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-22T11:00:48Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-22T11:01:05Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22T11:01:09Z,2,0
ProductId_15,financial_services,ChannelId_3,7000.0,7000,2018-11-22T11:04:18Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T11:06:19Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T11:07:22Z,2,0
ProductId_11,data_bundles,ChannelId_3,500.0,500,2018-11-22T11:11:24Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-22T11:11:52Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-22T11:19:04Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-22T11:19:26Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22T11:22:19Z,2,0
ProductId_10,airtime,ChannelId_3,11000.0,11000,2018-11-22T11:24:49Z,4,0
ProductId_24,movies,ChannelId_3,5000.0,7000,2018-11-22T11:24:56Z,2,0
ProductId_6,financial_services,ChannelId_2,-2000.0,2000,2018-11-22T11:25:56Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22T11:25:58Z,2,0
ProductId_15,financial_services,ChannelId_3,11000.0,11000,2018-11-22T11:32:16Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22T11:34:12Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22T11:36:53Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22T11:37:30Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22T11:37:42Z,2,0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2018-11-22T11:40:56Z,2,0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2018-11-22T11:41:13Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22T11:41:16Z,2,0
ProductId_15,financial_services,ChannelId_3,4500.0,4500,2018-11-22T11:42:22Z,2,0
ProductId_14,financial_services,ChannelId_3,6038.0,6038,2018-11-22T11:45:54Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T12:01:04Z,2,0
ProductId_10,airtime,ChannelId_3,1200.0,1200,2018-11-22T12:01:34Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T12:15:57Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22T12:16:38Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22T12:18:31Z,2,0
ProductId_4,airtime,ChannelId_5,-10000.0,10000,2018-11-22T12:23:00Z,4,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T12:25:41Z,4,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22T12:26:33Z,2,0
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22T12:28:13Z,2,0
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22T12:29:58Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22T12:30:01Z,4,0
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22T12:30:49Z,2,0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-23T10:23:28Z,4,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-23T10:23:35Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-23T10:23:50Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-23T10:25:03Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-23T10:30:08Z,2,0
ProductId_10,airtime,ChannelId_3,10000.0,10000,2018-11-23T10:31:21Z,4,0
ProductId_3,airtime,ChannelId_3,2500.0,2500,2018-11-23T10:34:27Z,2,0
